"chrom","start","end","label","sgTarget","score"
"chr12",9968536,9969366,"chr",9968951,-43.956
"chr12",9968537,9969367,"chr",9968952,-16.736
"chr12",9968542,9969372,"chr",9968957,-39.109
"chr12",9968598,9969428,"chr",9969013,-14.622
"chr12",9968640,9969470,"chr",9969055,-21.255
"chr12",9968647,9969477,"chr",9969062,-3.839
"chr12",9968668,9969498,"chr",9969083,-49.695
"chr12",9968683,9969513,"chr",9969098,-51.495
"chr12",9968684,9969514,"chr",9969099,-22.713
"chr12",9968688,9969518,"chr",9969103,-10.75
"chr12",9968693,9969523,"chr",9969108,-31.729
"chr12",9968705,9969535,"chr",9969120,-43.449
"chr12",9968706,9969536,"chr",9969121,-24.483
"chr12",9968707,9969537,"chr",9969122,-28.126
"chr12",9968826,9969656,"chr",9969241,-28
"chr12",9968835,9969665,"chr",9969250,-31.325
"chr12",9968851,9969681,"chr",9969266,-10.161
"chr12",9968852,9969682,"chr",9969267,-15.008
"chr12",9968856,9969686,"chr",9969271,-18.074
"chr12",9969230,9970060,"chr",9969645,-9.225
"chr12",9969269,9970099,"chr",9969684,2.838
"chr12",9969275,9970105,"chr",9969690,-34.953
"chr12",9969276,9970106,"chr",9969691,-28.691
"chr12",9969304,9970134,"chr",9969719,-24.588
"chr12",9969328,9970158,"chr",9969743,-47.014
"chr12",9969329,9970159,"chr",9969744,-40.166
"chr12",9969330,9970160,"chr",9969745,-20.918
"chr12",9969340,9970170,"chr",9969755,-15.097
"chr12",9969350,9970180,"chr",9969765,-42.601
"chr12",9969446,9970276,"chr",9969861,-23.926
"chr12",9969516,9970346,"chr",9969931,-27.856
"chr12",9969584,9970414,"chr",9969999,-24.646
"chr12",9969635,9970465,"chr",9970050,-39.724
"chr12",9969710,9970540,"chr",9970125,-23.519
"chr12",9969714,9970544,"chr",9970129,-32.661
"chr12",9969715,9970545,"chr",9970130,-28.764
"chr12",9969758,9970588,"chr",9970173,-33.899
"chr12",9969768,9970598,"chr",9970183,-9.98
"chr12",9969785,9970615,"chr",9970200,-54.128
"chr12",9969800,9970630,"chr",9970215,-22.006
"chr12",9969801,9970631,"chr",9970216,-27.408
"chr12",9969806,9970636,"chr",9970221,-18.903
"chr12",9969892,9970722,"chr",9970307,-16.625
"chr12",9969918,9970748,"chr",9970333,-31.28
"chr12",9969955,9970785,"chr",9970370,-37.032
"chr12",9969983,9970813,"chr",9970398,-21.053
"chr12",9969994,9970824,"chr",9970409,-10.641
"chr12",9970012,9970842,"chr",9970427,-12.654
"chr12",9970017,9970847,"chr",9970432,-21.068
"chr12",9970021,9970851,"chr",9970436,-19.894
"chr12",9970041,9970871,"chr",9970456,-12.783
"chr12",9970130,9970960,"chr",9970545,-14.636
"chr12",9970154,9970984,"chr",9970569,-22.774
"chr12",9970198,9971028,"chr",9970613,-10.552
"chr12",9970221,9971051,"chr",9970636,-29.307
"chr12",9970228,9971058,"chr",9970643,-23.257
"chr12",9970254,9971084,"chr",9970669,-33.534
"chr12",9970302,9971132,"chr",9970717,-13.508
"chr12",9970358,9971188,"chr",9970773,-22.748
"chr12",9970383,9971213,"chr",9970798,-31.119
"chr12",9970399,9971229,"chr",9970814,-26.423
"chr12",9970429,9971259,"chr",9970844,-8.248
"chr12",9970443,9971273,"chr",9970858,-24.256
"chr12",9970449,9971279,"chr",9970864,-30.75
"chr12",9970450,9971280,"chr",9970865,-35.902
"chr12",9970462,9971292,"chr",9970877,-33.197
"chr12",9970480,9971310,"chr",9970895,-35.102
"chr12",9970494,9971324,"chr",9970909,-34.43
"chr12",9970503,9971333,"chr",9970918,-28.275
"chr12",9970509,9971339,"chr",9970924,-38.017
"chr12",9970532,9971362,"chr",9970947,-29.699
"chr12",9970539,9971369,"chr",9970954,-23.714
"chr12",9970540,9971370,"chr",9970955,-2.025
"chr12",9970560,9971390,"chr",9970975,-40.732
"chr12",9970572,9971402,"chr",9970987,-28.138
"chr12",9970573,9971403,"chr",9970988,-24.221
"chr12",9970590,9971420,"chr",9971005,-13.156
"chr12",9970714,9971544,"chr",9971129,-37.959
"chr12",9970723,9971553,"chr",9971138,-24.167
"chr12",9970753,9971583,"chr",9971168,-31.469
"chr12",9970763,9971593,"chr",9971178,-18.655
"chr12",9970811,9971641,"chr",9971226,-19.551
"chr12",9970812,9971642,"chr",9971227,-36.772
"chr12",9970818,9971648,"chr",9971233,-45.272
"chr12",9970825,9971655,"chr",9971240,-34.337
"chr12",9970829,9971659,"chr",9971244,-38.241
"chr12",9970837,9971667,"chr",9971252,-33.572
"chr12",9970841,9971671,"chr",9971256,-26.049
"chr12",9970844,9971674,"chr",9971259,-34.339
"chr12",9970994,9971824,"chr",9971409,-8.704
"chr12",9971034,9971864,"chr",9971449,-28.502
"chr12",9971129,9971959,"chr",9971544,-17.449
"chr12",9971224,9972054,"chr",9971639,-23.68
"chr12",9971293,9972123,"chr",9971708,-38.745
"chr12",9971335,9972165,"chr",9971750,-31.211
"chr12",9971412,9972242,"chr",9971827,-23.257
"chr12",9971413,9972243,"chr",9971828,-25.827
"chr12",9971439,9972269,"chr",9971854,-9.046
"chr12",9971444,9972274,"chr",9971859,-27.89
"chr12",9971445,9972275,"chr",9971860,-25.933
"chr12",9971539,9972369,"chr",9971954,-24.902
"chr12",9971619,9972449,"chr",9972034,-24.383
"chr12",9971625,9972455,"chr",9972040,-39.268
"chr12",9971634,9972464,"chr",9972049,-27.472
"chr12",9971694,9972524,"chr",9972109,-27.053
"chr12",9971695,9972525,"chr",9972110,-17.305
"chr12",9971702,9972532,"chr",9972117,-26.023
"chr12",9971723,9972553,"chr",9972138,-18.654
"chr12",9971770,9972600,"chr",9972185,-19.881
"chr12",9971784,9972614,"chr",9972199,-41.709
"chr12",9971804,9972634,"chr",9972219,-10.12
"chr12",9971832,9972662,"chr",9972247,-5.033
"chr12",9971837,9972667,"chr",9972252,-39.337
"chr12",9971883,9972713,"chr",9972298,-36.198
"chr12",9971892,9972722,"chr",9972307,-31.433
"chr12",9971974,9972804,"chr",9972389,-42.338
"chr12",9972028,9972858,"chr",9972443,-9.774
"chr12",9972041,9972871,"chr",9972456,-30.454
"chr12",9972044,9972874,"chr",9972459,-22.99
"chr12",9972047,9972877,"chr",9972462,-16.487
"chr12",9972048,9972878,"chr",9972463,-22.518
"chr12",9972055,9972885,"chr",9972470,-31.785
"chr12",9972156,9972986,"chr",9972571,-16.261
"chr12",9972189,9973019,"chr",9972604,-17.388
"chr12",9972231,9973061,"chr",9972646,-34.987
"chr12",9972329,9973159,"chr",9972744,-19.957
"chr12",9972343,9973173,"chr",9972758,-37.99
"chr12",9972354,9973184,"chr",9972769,-28.318
"chr12",9972355,9973185,"chr",9972770,-21.656
"chr12",9972359,9973189,"chr",9972774,-52.068
"chr12",9972485,9973315,"chr",9972900,-35.242
"chr12",9972501,9973331,"chr",9972916,-58.384
"chr12",9972502,9973332,"chr",9972917,-40.23
"chr12",9972518,9973348,"chr",9972933,-22.262
"chr12",9972545,9973375,"chr",9972960,-28.3
"chr12",9972587,9973417,"chr",9973002,-32.658
"chr12",9972751,9973581,"chr",9973166,-25.829
"chr12",9972752,9973582,"chr",9973167,-5.383
"chr12",9972755,9973585,"chr",9973170,-16.113
"chr12",9972770,9973600,"chr",9973185,-44.852
"chr12",9972774,9973604,"chr",9973189,-51.645
"chr12",9972797,9973627,"chr",9973212,-22.573
"chr12",9972859,9973689,"chr",9973274,-35.127
"chr12",9972969,9973799,"chr",9973384,-31.493
"chr12",9972976,9973806,"chr",9973391,-47.015
"chr12",9972977,9973807,"chr",9973392,-13.351
"chr12",9972981,9973811,"chr",9973396,-44.319
"chr12",9972982,9973812,"chr",9973397,-31.65
"chr12",9972983,9973813,"chr",9973398,-28.286
"chr12",9973013,9973843,"chr",9973428,-37.757
"chr12",9973063,9973893,"chr",9973478,-41.88
"chr12",9973064,9973894,"chr",9973479,-29.714
"chr12",9973097,9973927,"chr",9973512,-31.888
"chr12",9973105,9973935,"chr",9973520,-30.576
"chr12",9973131,9973961,"chr",9973546,-20.453
"chr12",9973132,9973962,"chr",9973547,-26.58
"chr12",9973133,9973963,"chr",9973548,-29.119
"chr12",9973142,9973972,"chr",9973557,-21.536
"chr12",9973159,9973989,"chr",9973574,-33.514
"chr12",9973340,9974170,"chr",9973755,-25.158
"chr12",9973343,9974173,"chr",9973758,-30.52
"chr12",9973367,9974197,"chr",9973782,-13.703
"chr12",9973411,9974241,"chr",9973826,-30.978
"chr12",9973412,9974242,"chr",9973827,-15.232
"chr12",9973479,9974309,"chr",9973894,1.208
"chr12",9973556,9974386,"chr",9973971,-26.237
"chr12",9973576,9974406,"chr",9973991,-7.581
"chr12",9973577,9974407,"chr",9973992,-6.993
"chr12",9973578,9974408,"chr",9973993,-23.838
"chr12",9973579,9974409,"chr",9973994,-30.955
"chr12",9973603,9974433,"chr",9974018,-1.336
"chr12",9973623,9974453,"chr",9974038,-39.17
"chr12",9973630,9974460,"chr",9974045,-57.765
"chr12",9973707,9974537,"chr",9974122,-36.753
"chr12",9973708,9974538,"chr",9974123,0.897
"chr12",9973755,9974585,"chr",9974170,-15.344
"chr12",9973756,9974586,"chr",9974171,-15.928
"chr12",9973868,9974698,"chr",9974283,-52.666
"chr12",9973876,9974706,"chr",9974291,-27.283
"chr12",9974009,9974839,"chr",9974424,-21.223
"chr12",9974025,9974855,"chr",9974440,-17.196
"chr12",9974052,9974882,"chr",9974467,-32.752
"chr12",9974087,9974917,"chr",9974502,-26.841
"chr12",9974107,9974937,"chr",9974522,-26.91
"chr12",9974208,9975038,"chr",9974623,-19.155
"chr12",9974314,9975144,"chr",9974729,-35.497
"chr12",9974322,9975152,"chr",9974737,-36.698
"chr12",9974323,9975153,"chr",9974738,-33.47
"chr12",9974331,9975161,"chr",9974746,-28.353
"chr12",9974514,9975344,"chr",9974929,-37.028
"chr12",9974547,9975377,"chr",9974962,-25.101
"chr12",9975210,9976040,"chr",9975625,-42.923
"chr12",9975219,9976049,"chr",9975634,-28.376
"chr12",9975220,9976050,"chr",9975635,-25.722
"chr12",9975282,9976112,"chr",9975697,-26.447
"chr12",9975301,9976131,"chr",9975716,-2.563
"chr12",9976023,9976853,"chr",9976438,-40.613
"chr12",9976094,9976924,"chr",9976509,-25.404
"chr12",9976105,9976935,"chr",9976520,-29.865
"chr12",9976415,9977245,"chr",9976830,-34.545
"chr12",9976970,9977800,"chr",9977385,-20.956
"chr12",9976978,9977808,"chr",9977393,-43.077
"chr12",9976986,9977816,"chr",9977401,-21.598
"chr12",9977461,9978291,"chr",9977876,-38.921
"chr12",9978085,9978915,"chr",9978500,-45.643
"chr12",9978107,9978937,"chr",9978522,-42.858
"chr12",9978451,9979281,"chr",9978866,-15.322
"chr12",9978454,9979284,"chr",9978869,-20.879
"chr12",9978475,9979305,"chr",9978890,-40.798
"chr12",9978603,9979433,"chr",9979018,-32.709
"chr12",9978657,9979487,"chr",9979072,-24.456
"chr12",9979110,9979940,"chr",9979525,-24.307
"chr12",9979384,9980214,"chr",9979799,-25.994
"chr12",9979394,9980224,"chr",9979809,-18.174
"chr12",9979395,9980225,"chr",9979810,-23.327
"chr12",9979396,9980226,"chr",9979811,-23.551
"chr12",9979405,9980235,"chr",9979820,-56.605
"chr12",9979425,9980255,"chr",9979840,-23.437
"chr12",9979482,9980312,"chr",9979897,-32.71
"chr12",9979516,9980346,"chr",9979931,-69.063
"chr12",9979517,9980347,"chr",9979932,-20.656
"chr12",9979581,9980411,"chr",9979996,-27.546
"chr12",9979601,9980431,"chr",9980016,-28.982
"chr12",9979806,9980636,"chr",9980221,-26.604
"chr12",9979846,9980676,"chr",9980261,-23.968
"chr12",9979853,9980683,"chr",9980268,-38.64
"chr12",9979860,9980690,"chr",9980275,-30.45
"chr12",9979880,9980710,"chr",9980295,-31.599
"chr12",9979998,9980828,"chr",9980413,-40.546
"chr12",9980008,9980838,"chr",9980423,-26.477
"chr12",9980083,9980913,"chr",9980498,-11.336
"chr12",9980218,9981048,"chr",9980633,-12.695
"chr12",9980242,9981072,"chr",9980657,-21.28
"chr12",9980600,9981430,"chr",9981015,-16.852
"chr12",9980666,9981496,"chr",9981081,-29.463
"chr12",9980667,9981497,"chr",9981082,-29.706
"chr12",9980687,9981517,"chr",9981102,-24.528
"chr12",9980695,9981525,"chr",9981110,-19.644
"chr12",9980698,9981528,"chr",9981113,-19.109
"chr12",9980713,9981543,"chr",9981128,-7.359
"chr12",9980844,9981674,"chr",9981259,-40.417
"chr12",9980848,9981678,"chr",9981263,-36.435
"chr12",9980861,9981691,"chr",9981276,-26.829
"chr12",9981009,9981839,"chr",9981424,-8.661
"chr12",9981217,9982047,"chr",9981632,2.793
"chr12",9981222,9982052,"chr",9981637,-23.05
"chr12",9981223,9982053,"chr",9981638,-9.886
"chr12",9981224,9982054,"chr",9981639,-9.261
"chr12",9981296,9982126,"chr",9981711,-46.457
"chr12",9981438,9982268,"chr",9981853,-27.054
"chr12",9981452,9982282,"chr",9981867,-14.226
"chr12",9981499,9982329,"chr",9981914,-16.636
"chr12",9981529,9982359,"chr",9981944,-42.795
"chr12",9981641,9982471,"chr",9982056,-20.217
"chr12",9981643,9982473,"chr",9982058,-44.654
"chr12",9981981,9982811,"chr",9982396,-26.394
"chr12",9981984,9982814,"chr",9982399,-24.883
"chr12",9981996,9982826,"chr",9982411,-37.397
"chr12",9982138,9982968,"chr",9982553,-17.588
"chr12",9982139,9982969,"chr",9982554,-12.328
"chr12",9982168,9982998,"chr",9982583,-31.61
"chr12",9982190,9983020,"chr",9982605,-19.53
"chr12",9982191,9983021,"chr",9982606,-83.55
"chr12",9982225,9983055,"chr",9982640,-28.162
"chr12",9982411,9983241,"chr",9982826,-8.502
"chr12",9982412,9983242,"chr",9982827,-23.368
"chr12",9982504,9983334,"chr",9982919,-19.842
"chr12",9982602,9983432,"chr",9983017,-37.431
"chr12",9982625,9983455,"chr",9983040,-6.471
"chr12",9982861,9983691,"chr",9983276,-17.786
"chr12",9982941,9983771,"chr",9983356,-34.771
"chr12",9982976,9983806,"chr",9983391,-51.352
"chr12",9983016,9983846,"chr",9983431,-31.371
"chr12",9983223,9984053,"chr",9983638,-18.603
"chr12",9983237,9984067,"chr",9983652,-40.332
"chr12",9983493,9984323,"chr",9983908,-24.505
"chr12",9983494,9984324,"chr",9983909,5.818
"chr12",9983554,9984384,"chr",9983969,-33.069
"chr12",9983555,9984385,"chr",9983970,-22.608
"chr12",9983680,9984510,"chr",9984095,-37.68
"chr12",9983806,9984636,"chr",9984221,-29.445
"chr12",9983807,9984637,"chr",9984222,-29.255
"chr12",9983815,9984645,"chr",9984230,-33.516
"chr12",9983828,9984658,"chr",9984243,1.937
"chr12",9983850,9984680,"chr",9984265,-19.626
"chr12",9983905,9984735,"chr",9984320,-36.279
"chr12",9984002,9984832,"chr",9984417,-15.217
"chr12",9984036,9984866,"chr",9984451,-39.514
"chr12",9984183,9985013,"chr",9984598,-39.313
"chr12",9984191,9985021,"chr",9984606,-44.076
"chr12",9984195,9985025,"chr",9984610,-24.971
"chr12",9984297,9985127,"chr",9984712,-63.573
"chr12",9984352,9985182,"chr",9984767,-25.98
"chr12",9984444,9985274,"chr",9984859,-34.096
"chr12",9984509,9985339,"chr",9984924,-29.628
"chr12",9984525,9985355,"chr",9984940,-11.287
"chr12",9984526,9985356,"chr",9984941,-29.58
"chr12",9984535,9985365,"chr",9984950,-17.447
"chr12",9984538,9985368,"chr",9984953,-23.117
"chr12",9984547,9985377,"chr",9984962,-37.169
"chr12",9984571,9985401,"chr",9984986,-31.309
"chr12",9984585,9985415,"chr",9985000,-40.209
"chr12",9984685,9985515,"chr",9985100,-8.847
"chr12",9984733,9985563,"chr",9985148,-28.146
"chr12",9984767,9985597,"chr",9985182,-8.776
"chr12",9984789,9985619,"chr",9985204,-36.069
"chr12",9984806,9985636,"chr",9985221,-36.108
"chr12",9984813,9985643,"chr",9985228,-4.009
"chr12",9985010,9985840,"chr",9985425,-34.303
"chr12",9985098,9985928,"chr",9985513,-17.515
"chr12",9985099,9985929,"chr",9985514,-39.037
"chr12",9985108,9985938,"chr",9985523,-21.568
"chr12",9985124,9985954,"chr",9985539,-38.725
"chr12",9985149,9985979,"chr",9985564,-19.026
"chr12",9985152,9985982,"chr",9985567,-22.445
"chr12",9985186,9986016,"chr",9985601,-31.931
"chr12",9985197,9986027,"chr",9985612,-11.468
"chr12",9985235,9986065,"chr",9985650,-41.116
"chr12",9985246,9986076,"chr",9985661,-38.954
"chr12",9985255,9986085,"chr",9985670,-30.759
"chr12",9985355,9986185,"chr",9985770,-28.842
"chr12",9985384,9986214,"chr",9985799,-10.067
"chr12",9985402,9986232,"chr",9985817,-7.93
"chr12",9985416,9986246,"chr",9985831,-3.971
"chr12",9985445,9986275,"chr",9985860,-35.924
"chr12",9985462,9986292,"chr",9985877,-25.905
"chr12",9985483,9986313,"chr",9985898,-28.19
"chr12",9985507,9986337,"chr",9985922,-34.906
"chr12",9985522,9986352,"chr",9985937,-68.451
"chr12",9985536,9986366,"chr",9985951,-57.346
"chr12",9985543,9986373,"chr",9985958,-28.101
"chr12",9985592,9986422,"chr",9986007,-27.66
"chr12",9985616,9986446,"chr",9986031,-38.416
"chr12",9985624,9986454,"chr",9986039,-32.125
"chr12",9985636,9986466,"chr",9986051,-36.139
"chr12",9985642,9986472,"chr",9986057,-20.929
"chr12",9985648,9986478,"chr",9986063,-41.576
"chr12",9985767,9986597,"chr",9986182,-52.527
"chr12",9985790,9986620,"chr",9986205,-25.232
"chr12",9985791,9986621,"chr",9986206,-38.007
"chr12",9985868,9986698,"chr",9986283,-28.913
"chr12",9986586,9987416,"chr",9987001,-15.113
"chr12",9986604,9987434,"chr",9987019,-25.804
"chr12",9986692,9987522,"chr",9987107,-32.936
"chr12",9986695,9987525,"chr",9987110,-16.472
"chr12",9987532,9988362,"chr",9987947,-14.652
"chr12",9987825,9988655,"chr",9988240,-31.515
"chr12",9987853,9988683,"chr",9988268,-32.779
"chr12",9987860,9988690,"chr",9988275,-39.826
"chr12",9987906,9988736,"chr",9988321,-23.32
"chr12",9987917,9988747,"chr",9988332,-13.149
"chr12",9988180,9989010,"chr",9988595,-20.791
"chr12",9988202,9989032,"chr",9988617,-7.761
"chr12",9988298,9989128,"chr",9988713,-37.761
"chr12",9988306,9989136,"chr",9988721,-37.653
"chr12",9988826,9989656,"chr",9989241,-24.679
"chr12",9988910,9989740,"chr",9989325,-24.277
"chr12",9988918,9989748,"chr",9989333,-8.77
"chr12",9988963,9989793,"chr",9989378,-22.896
"chr12",9988964,9989794,"chr",9989379,-24.8
"chr12",9988992,9989822,"chr",9989407,-26.92
"chr12",9989010,9989840,"chr",9989425,-35.089
"chr12",9989035,9989865,"chr",9989450,-47.079
"chr12",9989039,9989869,"chr",9989454,-50.226
"chr12",9989129,9989959,"chr",9989544,-30.908
"chr12",9989198,9990028,"chr",9989613,-31.513
"chr12",9989258,9990088,"chr",9989673,-40.07
"chr12",9989259,9990089,"chr",9989674,-28.767
"chr12",9989269,9990099,"chr",9989684,-13.941
"chr12",9989396,9990226,"chr",9989811,-35.58
"chr12",9989699,9990529,"chr",9990114,-33.852
"chr12",9989716,9990546,"chr",9990131,-18.776
"chr12",9989728,9990558,"chr",9990143,-31.213
"chr12",9989780,9990610,"chr",9990195,-22.778
"chr12",9989786,9990616,"chr",9990201,-37.486
"chr12",9989833,9990663,"chr",9990248,-33.471
"chr12",9989838,9990668,"chr",9990253,-27.604
"chr12",9989891,9990721,"chr",9990306,-17.604
"chr12",9989895,9990725,"chr",9990310,-39.02
"chr12",9989902,9990732,"chr",9990317,-33.104
"chr12",9989927,9990757,"chr",9990342,-46.963
"chr12",9989961,9990791,"chr",9990376,-19.402
"chr12",9989975,9990805,"chr",9990390,-37.63
"chr12",9990045,9990875,"chr",9990460,-21.373
"chr12",9990080,9990910,"chr",9990495,-4.228
"chr12",9990132,9990962,"chr",9990547,-38.93
"chr12",9990139,9990969,"chr",9990554,-12.414
"chr12",9990166,9990996,"chr",9990581,-30.81
"chr12",9990167,9990997,"chr",9990582,-24.893
"chr12",9990168,9990998,"chr",9990583,-20.571
"chr12",9990182,9991012,"chr",9990597,-22.904
"chr12",9990183,9991013,"chr",9990598,-29.419
"chr12",9990185,9991015,"chr",9990600,-40.99
"chr12",9990186,9991016,"chr",9990601,-29.867
"chr12",9990190,9991020,"chr",9990605,-23.837
"chr12",9990194,9991024,"chr",9990609,-45.292
"chr12",9990202,9991032,"chr",9990617,-35.507
"chr12",9990213,9991043,"chr",9990628,-41.739
"chr12",9990256,9991086,"chr",9990671,-48.222
"chr12",9990266,9991096,"chr",9990681,-35.156
"chr12",9990278,9991108,"chr",9990693,-18.613
"chr12",9990299,9991129,"chr",9990714,-33.647
"chr12",9990302,9991132,"chr",9990717,-27.869
"chr12",9990303,9991133,"chr",9990718,-16.023
"chr12",9990312,9991142,"chr",9990727,-22.91
"chr12",9990321,9991151,"chr",9990736,-36.797
"chr12",9990325,9991155,"chr",9990740,-23.789
"chr12",9990328,9991158,"chr",9990743,-40.088
"chr12",9990334,9991164,"chr",9990749,-47.677
"chr12",9990343,9991173,"chr",9990758,-22.649
"chr12",9990344,9991174,"chr",9990759,-35.488
"chr12",9990350,9991180,"chr",9990765,-36.94
"chr12",9990366,9991196,"chr",9990781,-30.21
"chr12",9990367,9991197,"chr",9990782,-39.897
"chr12",9990395,9991225,"chr",9990810,-27.665
"chr12",9990486,9991316,"chr",9990901,-37.403
"chr12",9990490,9991320,"chr",9990905,-18.727
"chr12",9990541,9991371,"chr",9990956,-26.681
"chr12",9990545,9991375,"chr",9990960,-27.225
"chr12",9990546,9991376,"chr",9990961,-39.253
"chr12",9990565,9991395,"chr",9990980,-34.298
"chr12",9990566,9991396,"chr",9990981,-11.093
"chr12",9990587,9991417,"chr",9991002,-25.763
"chr12",9990615,9991445,"chr",9991030,-31.005
"chr12",9990616,9991446,"chr",9991031,-18.353
"chr12",9990619,9991449,"chr",9991034,-35.152
"chr12",9990624,9991454,"chr",9991039,-10.837
"chr12",9990625,9991455,"chr",9991040,-39.161
"chr12",9990627,9991457,"chr",9991042,-16.745
"chr12",9990638,9991468,"chr",9991053,-16.672
"chr12",9990649,9991479,"chr",9991064,-44.03
"chr12",9990661,9991491,"chr",9991076,-30.957
"chr12",9990688,9991518,"chr",9991103,-29.263
"chr12",9990740,9991570,"chr",9991155,-36.836
"chr12",9990741,9991571,"chr",9991156,-37.209
"chr12",9990745,9991575,"chr",9991160,-51.145
"chr12",9990757,9991587,"chr",9991172,-62.143
"chr12",9990766,9991596,"chr",9991181,-13.211
"chr12",9990783,9991613,"chr",9991198,-21.458
"chr12",9990797,9991627,"chr",9991212,-36.182
"chr12",9990804,9991634,"chr",9991219,-25.699
"chr12",9990853,9991683,"chr",9991268,-37.081
"chr12",9990864,9991694,"chr",9991279,-26.602
"chr12",9990874,9991704,"chr",9991289,-11.693
"chr12",9990887,9991717,"chr",9991302,-18.666
"chr12",9990906,9991736,"chr",9991321,-35.524
"chr12",9990924,9991754,"chr",9991339,-14.684
"chr12",9990925,9991755,"chr",9991340,-23.561
"chr12",9990958,9991788,"chr",9991373,-23.721
"chr12",9990988,9991818,"chr",9991403,-28.373
"chr12",9991002,9991832,"chr",9991417,-3.368
"chr12",9991078,9991908,"chr",9991493,-31.728
"chr12",9991211,9992041,"chr",9991626,-15.645
"chr12",9991224,9992054,"chr",9991639,-45.69
"chr12",9991238,9992068,"chr",9991653,-31.295
"chr12",9991239,9992069,"chr",9991654,-37.237
"chr12",9991240,9992070,"chr",9991655,-35.497
"chr12",9991243,9992073,"chr",9991658,-17.896
"chr12",9991438,9992268,"chr",9991853,-40.352
"chr12",9991457,9992287,"chr",9991872,-18.213
"chr12",9991458,9992288,"chr",9991873,-17.992
"chr12",9991620,9992450,"chr",9992035,-37.562
"chr12",9991979,9992809,"chr",9992394,-48.584
"chr12",9992312,9993142,"chr",9992727,-11.962
"chr12",9992357,9993187,"chr",9992772,-28.158
"chr12",9992366,9993196,"chr",9992781,-38.052
"chr12",9992647,9993477,"chr",9993062,-25.688
"chr12",9992700,9993530,"chr",9993115,-27.154
"chr12",9992873,9993703,"chr",9993288,-14.749
"chr12",9992922,9993752,"chr",9993337,-25.23
"chr12",9992986,9993816,"chr",9993401,-22.94
"chr12",9993548,9994378,"chr",9993963,-28.348
"chr12",9993644,9994474,"chr",9994059,-19.747
"chr12",9993773,9994603,"chr",9994188,-29.303
"chr12",9993809,9994639,"chr",9994224,-37.74
"chr12",9993817,9994647,"chr",9994232,-9.999
"chr12",9993834,9994664,"chr",9994249,-32.684
"chr12",9993835,9994665,"chr",9994250,-31.683
"chr12",9993851,9994681,"chr",9994266,-24.724
"chr12",9993922,9994752,"chr",9994337,-23.53
"chr12",9994002,9994832,"chr",9994417,-16.522
"chr12",9994016,9994846,"chr",9994431,-24.092
"chr12",9994081,9994911,"chr",9994496,-5.338
"chr12",9994113,9994943,"chr",9994528,-33.775
"chr12",9994126,9994956,"chr",9994541,-16.638
"chr12",9994133,9994963,"chr",9994548,-17.685
"chr12",9994145,9994975,"chr",9994560,-34.62
"chr12",9994146,9994976,"chr",9994561,-20.281
"chr12",9994152,9994982,"chr",9994567,-36.043
"chr12",9994218,9995048,"chr",9994633,-25.504
"chr12",9994237,9995067,"chr",9994652,-19.117
"chr12",9994260,9995090,"chr",9994675,-37.073
"chr12",9994271,9995101,"chr",9994686,-36.38
"chr12",9994387,9995217,"chr",9994802,-19.23
"chr12",9994397,9995227,"chr",9994812,-26.708
"chr12",9994398,9995228,"chr",9994813,-41.68
"chr12",9994477,9995307,"chr",9994892,-35.159
"chr12",9994495,9995325,"chr",9994910,-23.73
"chr12",9994512,9995342,"chr",9994927,-20.427
"chr12",9994536,9995366,"chr",9994951,-36.058
"chr12",9994541,9995371,"chr",9994956,-18.598
"chr12",9994542,9995372,"chr",9994957,-19.631
"chr12",9994553,9995383,"chr",9994968,-29.998
"chr12",9994578,9995408,"chr",9994993,-33.239
"chr12",9994591,9995421,"chr",9995006,-37.343
"chr12",9994664,9995494,"chr",9995079,-23.477
"chr12",9994700,9995530,"chr",9995115,-38.595
"chr12",9994995,9995825,"chr",9995410,-39.169
"chr12",9995122,9995952,"chr",9995537,-8.692
"chr12",9995128,9995958,"chr",9995543,-27.194
"chr12",9995141,9995971,"chr",9995556,-27.505
"chr12",9995179,9996009,"chr",9995594,-23.284
"chr12",9995257,9996087,"chr",9995672,-14.812
"chr12",9995284,9996114,"chr",9995699,-26.299
"chr12",9995343,9996173,"chr",9995758,-25.164
"chr12",9995344,9996174,"chr",9995759,-23.52
"chr12",9995402,9996232,"chr",9995817,-19.996
"chr12",9995414,9996244,"chr",9995829,-50
"chr12",9995423,9996253,"chr",9995838,-37.477
"chr12",9995427,9996257,"chr",9995842,-18.358
"chr12",9995437,9996267,"chr",9995852,-33.988
"chr12",9995444,9996274,"chr",9995859,-26.346
"chr12",9995471,9996301,"chr",9995886,-26.412
"chr12",9995472,9996302,"chr",9995887,-22.388
"chr12",9995479,9996309,"chr",9995894,-37.06
"chr12",9995480,9996310,"chr",9995895,-30.222
"chr12",9995489,9996319,"chr",9995904,-27.789
"chr12",9995490,9996320,"chr",9995905,-34.809
"chr12",9995507,9996337,"chr",9995922,-29.27
"chr12",9995607,9996437,"chr",9996022,-23.964
"chr12",9995807,9996637,"chr",9996222,-17.781
"chr12",9995813,9996643,"chr",9996228,-16.378
"chr12",9995826,9996656,"chr",9996241,-27.124
"chr12",9995827,9996657,"chr",9996242,-19.532
"chr12",9995834,9996664,"chr",9996249,-40.035
"chr12",9995835,9996665,"chr",9996250,-42.173
"chr12",9995863,9996693,"chr",9996278,-21.283
"chr12",9995954,9996784,"chr",9996369,-36.891
